platform,title,meta_score,user_score,num_critics,num_users,genres,developer,release_date
pc,A NORMAL LOST PHONE,71,7,8,21 Ratings,"['Simulation', 'General']",Accidental Queens,26-Jan-17
pc,BATMAN: THE ENEMY WITHIN - EPISODE 3: THE FRACTURED MASK,71,7.3,18,26 Ratings,"['Adventure', 'Point-and-Click']",Telltale Games,21-Nov-17
pc,LOOT RASCALS,71,7,8,6 Ratings,"['Action Adventure', 'General']",Hollow Ponds,7-Mar-17
pc,PINSTRIPE,71,7.5,16,31 Ratings,"['Miscellaneous', 'Action Adventure', 'General']",Thomas Brush,24-Apr-17
pc,DRIFTING LANDS,71,tbd,9,,,,
pc,PRO CYCLING MANAGER 2017,71,6.5,7,6 Ratings,"['Sports', 'Individual', 'Biking']",Cyanide,15-Jun-17
pc,BEAT COP,71,7.4,19,74 Ratings,"['Simulation', 'Virtual', 'Career']",Pixel Crow,30-Mar-17
pc,ARK: SURVIVAL EVOLVED,70,6.4,18,484 Ratings,"['Action Adventure', 'Survival', 'Sandbox']",Studio Wildcard,29-Aug-17
pc,TOKYO 42,70,7,24,18 Ratings,"['General', 'Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",SMAC Games,31-May-17
pc,YONDER: THE CLOUD CATCHER CHRONICLES,70,6.6,15,33 Ratings,"['Action Adventure', 'Open-World']",Prideful Sloth,17-Jul-17
pc,IMMORTAL REDNECK,70,7.1,12,37 Ratings,"['Action', 'Shooter', 'First-Person', 'Arcade']","CremaGames, Crema Games",25-Apr-17
pc,BLACKWOOD CROSSING,70,6.5,14,15 Ratings,"['Adventure', 'General']",PaperSeven,4-Apr-17
pc,HALO WARS 2,70,6.1,21,146 Ratings,"['Strategy', 'Real-Time', 'General']",Creative Assembly,17-Feb-17
pc,ROAD REDEMPTION,70,7.1,18,43 Ratings,"['Driving', 'Car Combat', 'Car Combat', 'Simulation', 'Vehicle', 'Combat']",Dark Seas Games,4-Oct-17
pc,MARVEL'S GUARDIANS OF THE GALAXY - EPISODE 1: TANGLED UP IN BLUE,70,5.6,21,36 Ratings,"['Action', 'Adventure', 'General', '3D', 'Third-Person']",Telltale Games,18-Apr-17
pc,SUDDEN STRIKE 4,70,7.5,16,73 Ratings,"['Strategy', 'Real-Time', 'General']",Kite Games,11-Aug-17
pc,TOKYO DARK,70,6.4,20,22 Ratings,"['Adventure', 'Point-and-Click']","Square Enix, Cherrymochi",7-Sep-17
pc,MR. SHIFTY,70,6.8,17,19 Ratings,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",Team Shifty,13-Apr-17
pc,THE FIDELIO INCIDENT,69,6.2,12,29 Ratings,"['Adventure', '3D', 'First-Person']","Act 3 Games, LLC",23-May-17
pc,"WARHAMMER 40,000: SANCTUS REACH",69,6.8,12,29 Ratings,"['Strategy', 'Real-Time', 'General']",Strayllight Entertainment,19-Jan-17
pc,TOM CLANCY'S GHOST RECON: WILDLANDS,69,6.6,31,711 Ratings,"['Action Adventure', 'Open-World']",Ubisoft Paris,6-Mar-17
pc,AER: MEMORIES OF OLD,69,6.5,18,54 Ratings,"['Action Adventure', 'General', 'Open-World']","Daedalic Entertainment, Forgotten Key",25-Oct-17
pc,DOOM VFR,69,7.8,11,64 Ratings,"['Action', 'Shooter', 'First-Person', 'Light Gun', 'Arcade']",id Software,30-Nov-17
pc,DESYNC,69,7,18,15 Ratings,"['Action', 'Shooter', 'First-Person', 'Arcade']",Foregone,28-Feb-17
pc,THE SIGNAL FROM TOLVA,69,6.1,8,9 Ratings,"['Adventure', '3D', 'First-Person']",Big Robot Ltd,10-Apr-17
pc,.HACK//G.U. LAST RECODE,69,8.1,7,27 Ratings,"['Miscellaneous', 'Compilation']",CyberConnect2,3-Nov-17
pc,MARVEL VS. CAPCOM: INFINITE,69,5.3,12,58 Ratings,"['Action', 'Fighting', '2D']",Capcom,19-Sep-17
pc,TINY METAL,68,3.8,12,16 Ratings,"['Strategy', 'Turn-Based', 'Tactics']",AREA35,21-Dec-17
pc,AGENTS OF MAYHEM,68,5.4,22,115 Ratings,"['Action Adventure', 'Open-World']",Volition Inc.,15-Aug-17
pc,SEVEN: THE DAYS LONG GONE,68,7.4,35,73 Ratings,"['Role-Playing', 'Action Adventure', 'General', 'Action RPG', 'Open-World']",IMGN.PRO,1-Dec-17
pc,SHINESS: THE LIGHTNING KINGDOM,68,7.2,8,21 Ratings,"['Role-Playing', 'Action RPG']",Enigami,18-Apr-17
pc,MARVEL'S GUARDIANS OF THE GALAXY - EPISODE 5: DON'T STOP BELIEVIN',68,7.4,9,17 Ratings,"['Action', 'General', 'Adventure', '3D', 'Third-Person']",Telltale Games,7-Nov-17
pc,OUTCAST: SECOND CONTACT,68,6.5,13,25 Ratings,"['Action Adventure', 'Adventure', 'General', 'Open-World']","Appeal, Bigben Interactive, Bigben Games",14-Nov-17
pc,SKYLAR & PLUX: ADVENTURE ON CLOVER ISLAND,68,6.7,8,12 Ratings,"['Action', 'Platformer', '3D']",Right Nice Games,19-May-17
pc,BLITZKRIEG 3,68,3.8,8,20 Ratings,"['Strategy', 'Real-Time', 'General', 'Historic', 'Tactics']","Nival Interactive, Nival",2-Jun-17
pc,911 OPERATOR,68,6.8,7,47 Ratings,"['Simulation', 'Virtual', 'Career']",Jutsu Games,24-Feb-17
pc,THE LONG JOURNEY HOME,68,7.2,25,30 Ratings,"['Action Adventure', 'General']",Daedalic Studio West,30-May-17
pc,SOLSTICE CHRONICLES: MIA,68,6.5,12,6 Ratings,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",Ironward,26-Jul-17
pc,SONGBRINGER,68,tbd,11,,,,
pc,2DARK,68,5.5,14,33 Ratings,"['Action Adventure', 'General']",Gloomywood,10-Mar-17
pc,ELEX,67,7,31,1265 Ratings,"['Role-Playing', 'Western-Style']",Piranha Bytes,17-Oct-17
pc,SCANNER SOMBRE,67,7,13,23 Ratings,"['Action Adventure', 'Linear']",Introversion Software,26-Apr-17
pc,TYRANNY: BASTARD'S WOUND,67,6.9,8,27 Ratings,"['Role-Playing', 'Western-Style']",Obsidian Entertainment,7-Sep-17
pc,NBA PLAYGROUNDS,67,7.2,7,26 Ratings,"['Sports', 'Team', 'Basketball', 'Arcade']",Saber Interactive,9-May-17
pc,DILUVION,66,6.3,34,27 Ratings,"['Action Adventure', 'Open-World']",ArachnidGames,2-Feb-17
pc,RAIN WORLD,66,8.7,16,88 Ratings,"['Action', 'Platformer', '2D']",Videocult,28-Mar-17
pc,VIKINGS: WOLVES OF MIDGARD,66,6.9,14,62 Ratings,"['Role-Playing', 'Action RPG']",Games Farm,24-Mar-17
pc,BOUNTY TRAIN,66,7.5,8,6 Ratings,"['Simulation', 'Vehicle', 'Train']",Corbie Games,16-May-17
pc,HYAKKI CASTLE,65,tbd,9,,,,
pc,IMMORTAL PLANET,65,6.7,16,6 Ratings,"['Role-Playing', 'Action RPG']",teedoubleuGAMES,27-Jul-17
pc,ATOMEGA,65,6.5,14,4 Ratings,"['Action', 'General']",Ubisoft Reflections,19-Sep-17
pc,THE CROW'S EYE,65,7,16,14 Ratings,"['Action Adventure', 'Horror', 'Survival']",3D2 Entertainment,20-Mar-17
pc,AVEN COLONY,65,8.2,20,25 Ratings,"['Strategy', 'Management', 'Government']",Mothership Entertainment,25-Jul-17
pc,STAR WARS BATTLEFRONT II,65,1.8,24,3197 Ratings,"['Action', 'Shooter', 'First-Person', 'Tactical']",EA DICE,17-Nov-17
pc,DANGER ZONE,64,tbd,7,,,,
pc,THEHUNTER: CALL OF THE WILD,64,7.1,13,77 Ratings,"['Sports', 'Individual', 'Nature', 'Hunting']",Expansive Worlds,16-Feb-17
pc,THE FRANZ KAFKA VIDEOGAME,64,7,17,20 Ratings,"['Adventure', 'Point-and-Click']",mif2000,6-Apr-17
pc,RISE & SHINE,64,6,25,37 Ratings,"['Action', 'Platformer', '2D']","Super Mega Team, Super Awesome Hyper Dimensional Mega Team",13-Jan-17
pc,SERIAL CLEANER,64,6.9,10,31 Ratings,"['Action', 'Action Adventure', 'General', 'Linear']",iFun4all,17-Jul-17
pc,REDEEMER,64,7.5,25,37 Ratings,"['Action Adventure', 'Linear']",Sobaka,1-Aug-17
pc,STRAFE,64,5.3,39,39 Ratings,"['Action', 'Shooter', 'First-Person', 'Arcade']",Pixel Titans,9-May-17
pc,IMPACT WINTER,63,4.8,23,26 Ratings,"['Adventure', 'General']",Mojo Bones,22-May-17
pc,NEED FOR SPEED PAYBACK,62,3.8,7,558 Ratings,"['Racing', 'Arcade', 'Automobile']",Electronic Arts,10-Nov-17
pc,TOTAL WAR: ROME II - EMPIRE DIVIDED,62,5.5,9,29 Ratings,"['Strategy', 'Real-Time', 'General']",Creative Assembly,30-Nov-17
pc,URBAN EMPIRE,62,5.3,20,39 Ratings,"['Strategy', 'Management', 'Government']","Fragment Production Ltd, Reborn Games Inc.",20-Jan-17
pc,FRIDAY THE 13TH: THE GAME,61,6.2,23,248 Ratings,"['Horror', 'Action Adventure', 'Survival']","IllFonic, Gun Media",26-May-17
pc,DESTINY 2: CURSE OF OSIRIS,61,1.8,9,185 Ratings,"['Action', 'Shooter', 'First-Person', 'Arcade']",Bungie,5-Dec-17
pc,PHONING HOME,61,7.1,14,22 Ratings,"['Action Adventure', 'General']",ION LANDS,7-Feb-17
pc,ROGUE TROOPER REDUX,60,6.2,11,16 Ratings,"['Action', 'Shooter', 'Third-Person', 'Arcade']",TickTock Games,17-Oct-17
pc,BLACK MIRROR,60,4.7,19,36 Ratings,"['Adventure', '3D', 'Third-Person']",KING Art,28-Nov-17
pc,AUTO AGE: STANDOFF,59,tbd,7,,,,
pc,SNIPER: GHOST WARRIOR 3,59,6.3,18,227 Ratings,"['Action', 'Shooter', 'First-Person', 'Tactical', 'Modern']",City Interactive,25-Apr-17
pc,TARTARUS,59,7,7,7 Ratings,"['Adventure', '3D', 'First-Person']",Abyss Gameworks,21-Nov-17
pc,EMPATHY: PATH OF WHISPERS,59,5.7,9,7 Ratings,"['Adventure', '3D', 'First-Person']",Pixel Night,16-May-17
pc,MICRO MACHINES WORLD SERIES,58,3.4,8,13 Ratings,"['Racing', 'General', 'Arcade', 'Automobile']",Codemasters,29-Jun-17
pc,MEMORANDA,58,6.3,19,13 Ratings,"['Adventure', 'Point-and-Click']",Bit Byterz,25-Jan-17
pc,FORMULA FUSION,58,7.4,13,20 Ratings,"['Racing', 'Arcade', 'Futuristic']",R8 Games,1-Jun-17
pc,PERCEPTION,56,6.4,26,51 Ratings,"['Adventure', '3D', 'First-Person']",The Deep End Games,30-May-17
pc,SONIC FORCES,56,6.2,9,287 Ratings,"['Action', 'Action Adventure', 'General', 'Platformer', '3D']",Sonic Team,7-Nov-17
pc,EMPYRE: LORDS OF THE SEA GATES,56,tbd,10,,,,
pc,REALPOLITIKS,52,6.7,10,26 Ratings,"['Strategy', 'Real-Time', 'General']",Jujubee S.A.,16-Feb-17
pc,SYBERIA 3,51,5.8,33,159 Ratings,"['Modern', 'Adventure', '3D', 'Third-Person']",Microids,20-Apr-17
pc,DOUBLE DRAGON IV,50,5.9,9,15 Ratings,"['Action', ""Beat-'Em-Up"", '2D']",Arc System Works,30-Jan-17
pc,BUSH HOCKEY LEAGUE,48,4.3,7,4 Ratings,"['Sports', 'Team', 'Ice Hockey', 'Arcade']",V7 Entertainment Inc.,28-Mar-17
pc,INMATES,46,7.5,9,28 Ratings,"['Action Adventure', 'Adventure', 'General', '3D', 'First-Person']","Iceberg Interactive, Davit Andreasyan",5-Oct-17
pc,RESERVOIR DOGS: BLOODY DAYS,45,5.7,27,19 Ratings,"['Action', 'General']",Big Star Games,18-May-17
pc,BUBSY: THE WOOLIES STRIKE BACK,44,5.5,8,32 Ratings,"['Action', 'Platformer', '2D']",Black Forest Games,31-Oct-17
pc,HUSK,44,4,7,20 Ratings,"['Action Adventure', 'Survival']",UndeadScout,3-Feb-17
pc,INNER CHAINS,40,4.9,10,17 Ratings,"['Action', 'Shooter', 'First-Person', 'Arcade']",Telepaths Tree,18-May-17
pc,HELLO NEIGHBOR,38,4.8,19,247 Ratings,"['Action', 'Adventure', 'General', '3D', 'First-Person']",Dynamic Pixels,8-Dec-17
pc,INTO THE BREACH,90,7.8,56,397 Ratings,"['Strategy', 'Turn-Based', 'General', 'Tactics']",Subset Games,27-Feb-18
pc,DEAD CELLS,89,8.1,34,496 Ratings,"['Action', 'Platformer', '2D']",Motion Twin,7-Aug-18
pc,RETURN OF THE OBRA DINN,89,8.4,35,307 Ratings,"['Adventure', '3D', 'First-Person']",Lucas Pope,18-Oct-18
pc,DUSK,88,8.3,19,194 Ratings,"['Action', 'Shooter', 'First-Person', 'Arcade']",New Blood Interactive,10-Dec-18
pc,MONSTER HUNTER: WORLD,88,6.8,34,757 Ratings,"['Role-Playing', 'Action RPG']",Capcom,9-Aug-18
pc,PILLARS OF ETERNITY II: DEADFIRE,88,7.8,71,667 Ratings,"['Role-Playing', 'Western-Style']",Obsidian Entertainment,8-May-18
pc,CELESTE,88,8.3,17,639 Ratings,"['Action', 'Platformer', '2D']",Matt Makes Games Inc.,25-Jan-18
pc,FORZA HORIZON 4,88,7.8,22,748 Ratings,"['Racing', 'Simulation', 'Automobile']",Playground Games,28-Sep-18
pc,SUBNAUTICA,87,8.5,39,1047 Ratings,"['Adventure', 'General']",Unknown Worlds Entertainment,23-Jan-18
pc,RIMWORLD,87,8.9,8,474 Ratings,"['Sci-Fi', 'Strategy', 'Real-Time', 'General']",Ludeon Studios,17-Oct-18
pc,UNAVOWED,87,8,30,96 Ratings,"['Adventure', 'General', 'Point-and-Click']",Wadjet Eye Games,8-Aug-18
pc,ICONOCLASTS,87,8,21,106 Ratings,"['Action Adventure', 'Open-World']","Joakim Sandberg, Konjak",23-Jan-18
pc,YAKUZA 0,86,8.6,23,359 Ratings,"['Action Adventure', 'Open-World']",Ryu ga Gotoku Studios,1-Aug-18
pc,CROSSCODE,86,8.2,13,165 Ratings,"['Role-Playing', 'Action RPG']",Radical Fish Games,20-Sep-18
pc,FOOTBALL MANAGER 2019,86,7.1,32,131 Ratings,"['Sports', 'Team', 'Soccer', 'Management']",Sports Interactive,2-Nov-18
pc,ASSASSIN'S CREED ODYSSEY,86,6.2,14,2162 Ratings,"['Action Adventure', 'Open-World']",Ubisoft,2-Oct-18
pc,AMONG US,85,6.9,9,220 Ratings,"['Action Adventure', 'General', 'Survival']",Innersloth,16-Nov-18
pc,FINAL FANTASY XV: WINDOWS EDITION,85,8,29,943 Ratings,"['Role-Playing', 'Action RPG']",Square Enix,6-Mar-18
pc,DRAGON BALL FIGHTERZ,85,7.4,9,191 Ratings,"['Action', 'Fighting', '2D']",Arc System Works,26-Jan-18
pc,BATMAN: THE ENEMY WITHIN - EPISODE 5: SAME STITCH,85,7.5,15,93 Ratings,"['Adventure', 'Point-and-Click']",Telltale Games,26-Mar-18
pc,FULL METAL FURIES,85,7.6,8,53 Ratings,"['Action', ""Beat-'Em-Up"", '2D']",Cellar Door Games,17-Jan-18
pc,THRONEBREAKER: THE WITCHER TALES,85,8,51,605 Ratings,"['Role-Playing', 'Action RPG', 'Strategy', 'Turn-Based', 'Card Battle']",CD Projekt Red Studio,9-Nov-18
pc,SPRINT VECTOR,84,6.8,9,17 Ratings,"['Racing', 'Arcade', 'Other']",Survios,2-Feb-18
pc,DESTINY 2: FORSAKEN,84,6.1,17,222 Ratings,"['Action', 'Shooter', 'First-Person', 'Arcade']","Bungie Software, Bungie",4-Sep-18
pc,TOTAL WAR: WARHAMMER II - RISE OF THE TOMB KINGS,84,7,15,48 Ratings,"['Strategy', 'Real-Time', 'Tactics']",Creative Assembly,23-Jan-18
pc,FROSTPUNK,84,8.4,67,812 Ratings,"['Strategy', 'Action Adventure', 'Management', 'Survival', 'Government']",11 bit studios,24-Apr-18
pc,MAGIC: THE GATHERING ARENA,84,3.1,20,154 Ratings,"['Strategy', 'Turn-Based', 'Card Battle']",Magic Digital Studio,27-Sep-18
pc,GUACAMELEE! 2,84,7.5,10,64 Ratings,"['Action', 'Platformer', '2D']",DrinkBox Studios,21-Aug-18
pc,GRIS,84,8.5,41,448 Ratings,"['Action', 'Platformer', '2D']",Nomada Studio,13-Dec-18
pc,YOKU'S ISLAND EXPRESS,84,7.9,8,57 Ratings,"['Action', 'Pinball']",Villa Gorilla,29-May-18
pc,DARK SOULS REMASTERED,84,7.5,8,611 Ratings,"['Role-Playing', 'Action RPG']",From Software,23-May-18
pc,TWO POINT HOSPITAL,83,7.5,55,212 Ratings,"['Simulation', 'Strategy', 'Management', 'Virtual', 'Career', 'Business / Tycoon']",Two Point Studios,29-Aug-18
pc,FINAL FANTASY XII: THE ZODIAC AGE,83,8.6,13,264 Ratings,"['Role-Playing', 'Japanese-Style']",Square Enix,1-Feb-18
pc,VALKYRIA CHRONICLES 4,83,8.2,13,82 Ratings,"['Strategy', 'Turn-Based', 'Tactics']",Sega,25-Sep-18
pc,CALL OF DUTY: BLACK OPS 4,83,3.2,29,794 Ratings,"['Action', 'Shooter', 'First-Person', 'Tactical']",Treyarch,12-Oct-18
pc,THE ELDER SCROLLS ONLINE: SUMMERSET,83,6.1,12,115 Ratings,"['Role-Playing', 'Massively Multiplayer']",ZeniMax Media,21-May-18
pc,THE FOREST,83,7.4,16,490 Ratings,"['Horror', 'Horror', 'Action Adventure', 'Survival']",SKS Games,30-Apr-18
pc,TOTAL WAR: WARHAMMER II - CURSE OF THE VAMPIRE COAST,83,7.4,9,25 Ratings,"['Strategy', 'Real-Time', 'Tactics']",Creative Assembly,8-Nov-18
pc,THE MESSENGER,83,7.8,12,158 Ratings,"['Action', 'Platformer', '2D']",Sabotage Studio,30-Aug-18
pc,F1 2018,83,7.5,9,69 Ratings,"['Racing', 'Simulation', 'Automobile']",Codemasters,23-Aug-18
pc,HITMAN 2,82,7.5,22,374 Ratings,"['Action Adventure', 'General']",Io Interactive,13-Nov-18
pc,THE BANNER SAGA 3,82,8,51,121 Ratings,"['Strategy', 'Turn-Based', 'Tactics']",Stoic,26-Jul-18
pc,WANDERSONG,82,8.1,7,36 Ratings,"['Action', 'Platformer', '2D']",Dumb and Fat Games,27-Sep-18
pc,WARHAMMER: VERMINTIDE 2,82,7.5,54,293 Ratings,"['Action', 'Shooter', 'First-Person', 'Arcade']","Fatshark AB, Fatshark",8-Mar-18
pc,FELL SEAL: ARBITER'S MARK,82,7.4,14,42 Ratings,"['General', 'Strategy', 'Turn-Based', 'Tactics']",6 Eyes Studio,16-Aug-18
pc,WRECKFEST,81,7.4,32,219 Ratings,"['Driving', 'General', 'General', 'Racing', 'Arcade', 'Automobile']",Bugbear,14-Jun-18
pc,THE SIMS 4: SEASONS,81,6.3,15,68 Ratings,"['Simulation', 'Virtual', 'Virtual Life']",Maxis,22-Jun-18
pc,ASHEN,81,5.9,21,204 Ratings,"['Role-Playing', 'Action Adventure', 'Action RPG', 'Open-World']",A44,6-Dec-18
pc,THE ELDER SCROLLS V: SKYRIM VR,81,6.7,11,65 Ratings,"['Role-Playing', 'Western-Style']",Bethesda Softworks,2-Apr-18
pc,CHUCHEL,81,6.7,24,84 Ratings,"['Adventure', 'General']",Amanita Design,7-Mar-18
pc,OVERCOOKED! 2,81,7.7,7,60 Ratings,"['Action', 'Arcade']",Ghost Town Games Ltd.,7-Aug-18
pc,NI NO KUNI II: REVENANT KINGDOM,81,7,22,344 Ratings,"['Role-Playing', 'Japanese-Style']",Level 5,23-Mar-18
pc,BATTLEFIELD V,81,2.9,52,3000 Ratings,"['Action', 'Shooter', 'First-Person', 'Tactical']",EA DICE,15-Nov-18
pc,KATAMARI DAMACY REROLL,81,7.6,12,14 Ratings,"['Action Adventure', 'General']",MONKEYCRAFT Co. Ltd.,6-Dec-18
pc,YOUROPA,80,7.8,17,17 Ratings,"['Action Adventure', 'General']",frecle ApS,27-Jun-18
pc,SOULCALIBUR VI,80,5.2,17,162 Ratings,"['Action', 'Fighting', '3D']","Bandai Namco Games, Project Soul",18-Oct-18
pc,"GUNS, GORE & CANNOLI 2",80,7.6,9,40 Ratings,"['Action', 'Shooter', 'Third-Person', 'Arcade']",Crazy Monkey Studios,2-Mar-18
pc,THE GARDENS BETWEEN,80,6.9,11,36 Ratings,"['Adventure', 'General']",The Voxel Agents,19-Sep-18
pc,LIFE IS STRANGE 2: EPISODE 1 - ROADS,80,5.8,23,159 Ratings,"['Action Adventure', 'General']",DONTNOD Entertainment,27-Sep-18
pc,NORTHGARD,80,7.7,13,58 Ratings,"['Strategy', 'Turn-Based', '4X']",Shiro Games,7-Mar-18
pc,THE RED STRINGS CLUB,80,7.5,46,126 Ratings,"['Adventure', 'Visual Novel']",Deconstructeam,22-Jan-18
pc,PRO EVOLUTION SOCCER 2019,80,6.3,8,157 Ratings,"['Sports', 'Team', 'Soccer', 'Sim']",Konami,28-Aug-18
pc,UNFORESEEN INCIDENTS,80,7.3,13,38 Ratings,"['Adventure', 'General']",Backwoods Entertainment,24-May-18
pc,FAR: LONE SAILS,80,7.8,24,146 Ratings,"['Action', 'Action Adventure', 'Platformer', 'Linear', '2D']",Okomotive,17-May-18
pc,THE WIZARDS,80,7.5,7,6 Ratings,"['Action', 'Shooter', 'Light Gun']",Carbon Studio,8-Mar-18
pc,SPACE INVADERS EXTREME,79,tbd,7,,,,
pc,FOR THE KING,79,7.1,11,75 Ratings,"['Role-Playing', 'Roguelike']",IronOak Games,19-Apr-18
pc,MINIT,79,6.5,21,70 Ratings,"['Adventure', 'General']",Devolver Digital,3-Apr-18
pc,LA-MULANA 2,79,7.7,10,17 Ratings,"['Action Adventure', 'Open-World']",Nigoro,30-Jul-18
pc,ARCHANGEL: HELLFIRE,79,8.4,10,17 Ratings,"['Simulation', 'Vehicle', 'Combat']",Skydance Interactive,17-Jul-18
pc,THE AWESOME ADVENTURES OF CAPTAIN SPIRIT,79,7.4,11,137 Ratings,"['Action Adventure', 'General']",DONTNOD Entertainment,25-Jun-18
pc,MEGA MAN 11,79,8.7,7,80 Ratings,"['Action', 'Platformer', '2D']",Capcom,2-Oct-18
pc,SEMBLANCE,79,6,9,8 Ratings,"['Action', 'Platformer', '2D']",Nyamakop,24-Jul-18
pc,WORLD OF WARCRAFT: BATTLE FOR AZEROTH,79,2.7,39,1944 Ratings,"['Role-Playing', 'Massively Multiplayer']",Blizzard Entertainment,13-Aug-18
pc,SID MEIER'S CIVILIZATION VI: RISE AND FALL,79,6.4,48,145 Ratings,"['Strategy', 'Turn-Based', '4X']",Firaxis Games,8-Feb-18
pc,BATTLETECH,78,7,62,380 Ratings,"['Strategy', 'Turn-Based', 'Tactics']",Harebrained Schemes LLC,24-Apr-18
pc,INSURGENCY: SANDSTORM,78,8.2,30,206 Ratings,"['General', 'Strategy', 'General']",New World Interactive,12-Dec-18
pc,PROJECT WARLOCK,78,8.4,13,52 Ratings,"['Action', 'Shooter', 'First-Person', 'Arcade']",Buckshot Software,18-Oct-18
pc,"WARHAMMER 40,000: MECHANICUS",78,8.1,19,86 Ratings,"['Action', 'General']",Bulwark Studios,15-Nov-18
pc,SAIRENTO VR,78,7.7,12,40 Ratings,"['Action', 'Shooter', 'Light Gun']",Mixed Realms Pte Ltd,19-Jan-18
pc,RUNNER3,78,6,7,8 Ratings,"['Action', 'Platformer', '2D']",Choice Provisions,22-May-18
pc,MUTANT YEAR ZERO: ROAD TO EDEN,78,7.8,57,322 Ratings,"['Strategy', 'Turn-Based', 'Tactics']",The Bearded Ladies Consulting,4-Dec-18
pc,THE MISSING: JJ MACFIELD AND THE ISLAND OF MEMORIES,78,6.4,12,24 Ratings,"['Action', 'General']",White Owls,11-Oct-18
pc,A WAY OUT,78,7.8,16,582 Ratings,"['Action', 'Action Adventure', 'General', 'Linear']",Hazelight,23-Mar-18
pc,PIT PEOPLE,78,8.3,15,40 Ratings,"['Action', 'General', 'Strategy', 'Turn-Based', 'Tactics']",The Behemoth,2-Mar-18
pc,BRASS TACTICS,78,tbd,8,,,,
pc,FAR CRY 5,78,6.2,31,1714 Ratings,"['Action', 'Shooter', 'First-Person', 'Arcade']",Ubisoft Montreal,27-Mar-18
pc,TRANSFERENCE,78,6.7,14,15 Ratings,"['Adventure', '3D', 'First-Person']",SpectreVision,18-Sep-18
pc,LEGENDARY GARY,78,tbd,7,,,,
pc,TOWER OF TIME,77,8,12,97 Ratings,"['Role-Playing', 'Action RPG']",Event Horizon Software,12-Apr-18
pc,BLOODSTAINED: CURSE OF THE MOON,77,7.4,7,77 Ratings,"['Action Adventure', 'Open-World']",Inti Creates,24-May-18
pc,THE WALKING DEAD: THE TELLTALE SERIES - THE FINAL SEASON,77,8.2,14,209 Ratings,"['Adventure', 'Point-and-Click']","Telltale Games, Skybound Games",13-Aug-18
pc,ANCESTORS LEGACY,77,7.4,22,116 Ratings,"['Strategy', 'Real-Time', 'General', 'Command']",Destructive Creations,22-May-18
pc,SHADOWS: AWAKENING,77,7,10,49 Ratings,"['Action', 'General']","Games Farm, Games Farm s.r.o.",31-Aug-18
pc,SHADOW OF THE TOMB RAIDER,77,6.9,20,877 Ratings,"['Action Adventure', 'General']",Eidos Montreal,14-Sep-18
pc,THE SIMS 4: GET FAMOUS,77,5.7,9,19 Ratings,"['Simulation', 'Virtual', 'Virtual Life']",Electronic Arts,16-Nov-18
pc,SOLO,77,6.6,14,12 Ratings,"['Action', 'Puzzle']",Team Gotham,26-Apr-18
pc,A CASE OF DISTRUST,77,5.5,11,11 Ratings,"['Adventure', 'General']",The Wandering Ben,8-Feb-18
pc,BATMAN: THE ENEMY WITHIN - EPISODE 4: WHAT AILS YOU,77,7,19,30 Ratings,"['Adventure', 'Point-and-Click']",Telltale Games,22-Jan-18
pc,DONUT COUNTY,77,7.4,19,70 Ratings,"['Action Adventure', 'General']",Ben Esposito,28-Aug-18
pc,REMOTHERED: TORMENTED FATHERS,77,7.8,15,72 Ratings,"['Action Adventure', 'Survival']",Stormind Games,30-Jan-18
pc,Q.U.B.E. 2,76,7.9,14,69 Ratings,"['Action', 'Shooter', 'First-Person', 'Arcade']",Toxic Games,13-Mar-18
pc,KERBAL SPACE PROGRAM: MAKING HISTORY,76,6.7,7,6 Ratings,"['Simulation', 'Space', 'Combat']",Squad,13-Mar-18
pc,FROZEN SYNAPSE 2,76,7.4,20,14 Ratings,"['Strategy', 'Real-Time', 'Tactics']",Mode 7 Games,13-Sep-18
pc,UNRAVEL TWO,76,6.6,13,80 Ratings,"['Action', 'Platformer', '2D']",Coldwood Interactive,9-Jun-18
pc,NBA 2K19,76,4.8,7,144 Ratings,"['Arcade', 'Sports', 'Team', 'Basketball', 'Sim']",Visual Concepts,6-Sep-18
pc,THE WALKING DEAD: THE TELLTALE SERIES - THE FINAL SEASON EPISODE 1: DONE RUNNING,76,7.8,28,98 Ratings,"['Adventure', 'Point-and-Click']",Telltale Games,14-Aug-18
pc,AEGIS DEFENDERS,76,5.5,11,8 Ratings,"['Role-Playing', 'Action RPG']",GUTS Department,8-Feb-18
pc,CRASH BANDICOOT N. SANE TRILOGY,76,8.3,8,211 Ratings,"['Miscellaneous', 'Compilation']","Vicarious Visions, Iron Galaxy Studios",29-Jun-18
pc,CANDLEMAN: THE COMPLETE JOURNEY,76,6.3,13,9 Ratings,"['Action', 'Platformer', '3D']",Spotlightor Interactive,31-Jan-18
pc,KINGDOM COME: DELIVERANCE,76,8,60,2658 Ratings,"['Action Adventure', 'General', 'Historic', 'Role-Playing', 'Action RPG']",Warhorse Studios,13-Feb-18
pc,SURVIVING MARS,76,7,39,201 Ratings,"['Strategy', 'Management', 'Government']",Haemimont Games,15-Mar-18
pc,AGGRESSORS: ANCIENT ROME,76,8.2,7,13 Ratings,"['Strategy', 'Turn-Based', '4X']",Kubat Software,30-Aug-18
